2026-03-11 10:58:28 | INFO | 启动服务...
2026-03-11 10:58:29 | INFO | 已连接 Zilliz
2026-03-11 10:58:34 | INFO | 模型加载成功
2026-03-11 10:58:36 | INFO | 知识库就绪，当前知识数：2
2026-03-11 10:58:41 | INFO | 启动服务...
2026-03-11 10:58:42 | INFO | 已连接 Zilliz
2026-03-11 11:04:27 | INFO | 启动服务...
2026-03-11 11:04:29 | INFO | 已连接 Zilliz
2026-03-11 11:04:36 | INFO | 模型加载成功
2026-03-11 11:04:37 | INFO | 知识库就绪，当前知识数：2
2026-03-11 11:05:12 | WARNING | GET /api/export | 401 | 17.8ms | 111.32.114.164
2026-03-12 09:16:01 | INFO | GET //proxyjudge.us/login | 307 | 0.9ms | 170.64.196.142
2026-03-12 09:16:01 | INFO | GET //proxyjudge.us/login | 307 | 1.0ms | 170.64.196.142
2026-03-12 09:16:02 | INFO | GET //proxyjudge.us/login | 307 | 1.4ms | 170.64.196.142
2026-03-12 09:16:02 | INFO | GET //proxyjudge.us/azenv.php | 307 | 1.3ms | 170.64.196.142
2026-03-12 09:16:03 | INFO | GET //proxyjudge.us/login | 307 | 1.0ms | 170.64.196.142
2026-03-12 09:16:03 | INFO | GET //proxyjudge.us/login | 307 | 1.1ms | 170.64.196.142
2026-03-12 09:16:04 | INFO | GET //proxyjudge.us/login | 307 | 0.9ms | 170.64.196.142
2026-03-12 09:16:04 | INFO | GET //proxyjudge.us/login | 307 | 1.0ms | 170.64.196.142
2026-03-12 09:16:05 | INFO | GET //proxyjudge.us/login | 307 | 1.3ms | 170.64.196.142
2026-03-12 09:16:05 | INFO | GET //proxyjudge.us/login | 307 | 1.1ms | 170.64.196.142
2026-03-12 09:16:05 | INFO | GET //proxyjudge.us/login | 307 | 1.6ms | 170.64.196.142
2026-03-12 09:16:06 | INFO | GET //proxyjudge.us/login | 307 | 2.0ms | 170.64.196.142
2026-03-12 09:16:06 | INFO | GET //proxyjudge.us/login | 307 | 1.4ms | 170.64.196.142
2026-03-12 09:16:07 | INFO | GET //azenv.net/ | 307 | 1.0ms | 170.64.196.142
2026-03-12 09:16:07 | INFO | GET //azenv.net/login | 307 | 1.2ms | 170.64.196.142
2026-03-12 09:16:08 | INFO | GET //azenv.net/login | 307 | 1.2ms | 170.64.196.142
2026-03-12 09:16:08 | INFO | GET //azenv.net/login | 307 | 1.0ms | 170.64.196.142
2026-03-12 09:16:09 | INFO | GET //azenv.net/login | 307 | 1.1ms | 170.64.196.142
2026-03-12 09:16:09 | INFO | GET //azenv.net/login | 307 | 1.1ms | 170.64.196.142
2026-03-12 09:16:10 | INFO | GET //azenv.net/login | 307 | 1.1ms | 170.64.196.142
2026-03-12 09:16:10 | INFO | GET //azenv.net/login | 307 | 1.0ms | 170.64.196.142
2026-03-12 09:16:11 | INFO | GET //azenv.net/login | 307 | 1.7ms | 170.64.196.142
2026-03-12 09:16:11 | INFO | GET //azenv.net/login | 307 | 2.2ms | 170.64.196.142
2026-03-12 10:37:21 | INFO | GET /mcp/sse | 200 | 25.8ms | 116.130.27.241
2026-03-12 10:37:22 | INFO | POST /mcp/messages/ | 202 | 5.7ms | 116.130.27.241
2026-03-12 10:37:22 | INFO | POST /mcp/messages/ | 202 | 7.2ms | 116.130.27.241
2026-03-12 10:37:22 | INFO | POST /mcp/messages/ | 202 | 8.4ms | 116.130.27.241
2026-03-12 10:37:34 | INFO | POST /mcp/messages/ | 202 | 6.1ms | 116.130.27.241
2026-03-12 10:37:46 | INFO | POST /mcp/messages/ | 202 | 9.6ms | 116.130.27.241
2026-03-12 10:37:58 | INFO | POST /mcp/messages/ | 202 | 3.2ms | 116.130.27.241
2026-03-12 10:38:10 | INFO | POST /mcp/messages/ | 202 | 3.6ms | 116.130.27.241
2026-03-12 10:38:22 | INFO | POST /mcp/messages/ | 202 | 3.5ms | 116.130.27.241
2026-03-12 10:38:34 | INFO | POST /mcp/messages/ | 202 | 4.2ms | 116.130.27.241
2026-03-12 10:38:46 | INFO | POST /mcp/messages/ | 202 | 5.3ms | 116.130.27.241
2026-03-12 10:38:58 | INFO | POST /mcp/messages/ | 202 | 5.4ms | 116.130.27.241
2026-03-12 10:39:11 | INFO | POST /mcp/messages/ | 202 | 3.9ms | 116.130.27.241
2026-03-12 10:39:22 | INFO | POST /mcp/messages/ | 202 | 8.5ms | 116.130.27.241
2026-03-12 10:39:34 | INFO | POST /mcp/messages/ | 202 | 3.1ms | 116.130.27.241
2026-03-12 10:39:46 | INFO | POST /mcp/messages/ | 202 | 7.5ms | 116.130.27.241
2026-03-12 10:39:54 | INFO | GET /api/logs | 200 | 17.2ms | 116.130.27.241
2026-03-12 10:39:59 | INFO | POST /mcp/messages/ | 202 | 4.3ms | 116.130.27.241
2026-03-12 10:40:10 | INFO | POST /mcp/messages/ | 202 | 5.3ms | 116.130.27.241
2026-03-12 10:40:22 | INFO | POST /mcp/messages/ | 202 | 7.0ms | 116.130.27.241
2026-03-12 10:40:34 | INFO | POST /mcp/messages/ | 202 | 4.5ms | 116.130.27.241
2026-03-12 10:40:46 | INFO | POST /mcp/messages/ | 202 | 7.5ms | 116.130.27.241
2026-03-12 10:40:58 | INFO | POST /mcp/messages/ | 202 | 6.4ms | 116.130.27.241
2026-03-12 10:41:10 | INFO | POST /mcp/messages/ | 202 | 4.3ms | 116.130.27.241
2026-03-12 10:41:10 | INFO | GET / | 307 | 1.6ms | 35.240.92.5
2026-03-12 10:41:22 | INFO | POST /mcp/messages/ | 202 | 3.8ms | 116.130.27.241
2026-03-12 10:41:34 | INFO | POST /mcp/messages/ | 202 | 4.2ms | 116.130.27.241
2026-03-12 10:41:39 | INFO | GET /api/export | 200 | 1679.5ms | 116.130.27.241
2026-03-12 10:41:46 | INFO | POST /mcp/messages/ | 202 | 4.7ms | 116.130.27.241
2026-03-12 10:41:58 | INFO | POST /mcp/messages/ | 202 | 4.2ms | 116.130.27.241
2026-03-12 10:42:10 | INFO | POST /mcp/messages/ | 202 | 4.5ms | 116.130.27.241
2026-03-12 10:42:22 | INFO | POST /mcp/messages/ | 202 | 4.4ms | 116.130.27.241
2026-03-12 10:42:55 | INFO | POST /mcp/messages/ | 202 | 8.3ms | 116.130.27.241
2026-03-12 10:42:58 | INFO | POST /mcp/messages/ | 202 | 4.8ms | 116.130.27.241
2026-03-12 10:43:10 | INFO | POST /mcp/messages/ | 202 | 6.2ms | 116.130.27.241
2026-03-12 10:43:22 | INFO | POST /mcp/messages/ | 202 | 9.2ms | 116.130.27.241
2026-03-12 10:43:34 | INFO | POST /mcp/messages/ | 202 | 4.1ms | 116.130.27.241
2026-03-12 10:43:46 | INFO | POST /mcp/messages/ | 202 | 3.5ms | 116.130.27.241
2026-03-12 10:43:58 | INFO | POST /mcp/messages/ | 202 | 4.9ms | 116.130.27.241
2026-03-12 10:44:10 | INFO | POST /mcp/messages/ | 202 | 6.5ms | 116.130.27.241
2026-03-12 10:44:22 | INFO | POST /mcp/messages/ | 202 | 5.2ms | 116.130.27.241
2026-03-12 10:44:34 | INFO | POST /mcp/messages/ | 202 | 6.5ms | 116.130.27.241
2026-03-12 10:44:46 | INFO | POST /mcp/messages/ | 202 | 6.6ms | 116.130.27.241
2026-03-12 10:44:58 | INFO | POST /mcp/messages/ | 202 | 6.7ms | 116.130.27.241
2026-03-12 10:45:10 | INFO | POST /mcp/messages/ | 202 | 5.0ms | 116.130.27.241
2026-03-12 10:45:22 | INFO | POST /mcp/messages/ | 202 | 3.8ms | 116.130.27.241
2026-03-12 10:45:34 | INFO | POST /mcp/messages/ | 202 | 4.3ms | 116.130.27.241
2026-03-12 10:46:08 | INFO | POST /mcp/messages/ | 202 | 5.6ms | 116.130.27.241
2026-03-12 10:46:10 | INFO | POST /mcp/messages/ | 202 | 4.6ms | 116.130.27.241
2026-03-12 10:46:35 | INFO | POST /mcp/messages/ | 202 | 7.0ms | 116.130.27.241
2026-03-12 10:47:04 | INFO | POST /mcp/messages/ | 202 | 5.5ms | 116.130.27.241
2026-03-12 10:47:10 | INFO | POST /mcp/messages/ | 202 | 5.2ms | 116.130.27.241
2026-03-12 10:47:22 | INFO | POST /mcp/messages/ | 202 | 3.9ms | 116.130.27.241
2026-03-12 10:47:54 | INFO | 启动服务...
2026-03-12 10:47:56 | INFO | 已连接 Zilliz
2026-03-12 10:48:08 | INFO | 模型加载成功
2026-03-12 10:48:09 | INFO | 知识库就绪，当前知识数：2
2026-03-12 10:48:45 | INFO | GET /logs | 200 | 17.8ms | 116.130.27.241
2026-03-12 10:48:45 | INFO | GET /api/logs | 200 | 12.8ms | 116.130.27.241
2026-03-12 10:48:56 | INFO | GET / | 200 | 223.2ms | 116.130.27.241
2026-03-12 10:48:56 | INFO | GET /api/stats | 200 | 196.2ms | 116.130.27.241
2026-03-12 10:48:57 | INFO | GET /api/list | 200 | 401.6ms | 116.130.27.241
2026-03-12 10:48:57 | INFO | GET /api/today | 200 | 404.5ms | 116.130.27.241
2026-03-12 10:49:02 | INFO | GET /mcp/sse | 200 | 24.0ms | 116.130.27.241
2026-03-12 10:49:02 | INFO | POST /mcp/messages/ | 202 | 8.6ms | 116.130.27.241
2026-03-12 10:49:03 | INFO | POST /mcp/messages/ | 202 | 5.9ms | 116.130.27.241
2026-03-12 10:49:03 | INFO | POST /mcp/messages/ | 202 | 6.4ms | 116.130.27.241
2026-03-12 10:50:00 | INFO | POST /mcp/messages/ | 202 | 4.4ms | 116.130.27.241
2026-03-12 10:50:03 | INFO | POST /mcp/messages/ | 202 | 4.8ms | 116.130.27.241
2026-03-12 10:50:10 | INFO | GET /mcp/sse | 200 | 18.5ms | 116.130.27.241
2026-03-12 10:50:11 | INFO | POST /mcp/messages/ | 202 | 4.3ms | 116.130.27.241
2026-03-12 10:50:11 | INFO | POST /mcp/messages/ | 202 | 7.7ms | 116.130.27.241
2026-03-12 10:50:11 | INFO | POST /mcp/messages/ | 202 | 10.8ms | 116.130.27.241
2026-03-12 10:50:19 | INFO | GET /api/stats | 200 | 215.1ms | 116.130.27.241
2026-03-12 10:50:24 | INFO | POST /mcp/messages/ | 202 | 3.9ms | 116.130.27.241
2026-03-12 10:50:35 | INFO | GET /logs | 200 | 5.4ms | 116.130.27.241
2026-03-12 10:50:36 | INFO | GET /api/logs | 200 | 5.7ms | 116.130.27.241
2026-03-12 10:50:37 | INFO | POST /mcp/messages/ | 202 | 4.7ms | 116.130.27.241
2026-03-12 10:50:48 | INFO | POST /mcp/messages/ | 202 | 6.9ms | 116.130.27.241
2026-03-12 10:51:00 | INFO | POST /mcp/messages/ | 202 | 4.9ms | 116.130.27.241
2026-03-12 10:51:12 | INFO | POST /mcp/messages/ | 202 | 6.8ms | 116.130.27.241
2026-03-12 11:24:41 | INFO | GET / | 307 | 3.2ms | 16.58.56.214
2026-03-12 11:24:41 | INFO | GET /login | 200 | 16.4ms | 16.58.56.214
2026-03-12 11:25:46 | INFO | GET / | 307 | 2.6ms | 16.58.56.214
2026-03-12 11:43:14 | INFO | GET /mcp/sse | 200 | 29.7ms | 111.32.114.164
2026-03-12 11:43:14 | INFO | POST /mcp/messages/ | 202 | 5.4ms | 111.32.114.164
2026-03-12 11:43:15 | INFO | POST /mcp/messages/ | 202 | 3.6ms | 111.32.114.164
2026-03-12 11:43:15 | INFO | POST /mcp/messages/ | 202 | 13.0ms | 111.32.114.164
2026-03-12 11:43:27 | INFO | POST /mcp/messages/ | 202 | 5.2ms | 111.32.114.164
2026-03-12 11:44:39 | INFO | POST /mcp/messages/ | 202 | 4.6ms | 111.32.114.164
2026-03-12 11:44:39 | INFO | POST /mcp/messages/ | 202 | 2.0ms | 111.32.114.164
2026-03-12 11:44:42 | INFO | GET /mcp/sse | 200 | 8.7ms | 111.32.114.164
2026-03-12 11:44:43 | INFO | POST /mcp/messages/ | 202 | 2.2ms | 111.32.114.164
2026-03-12 11:44:43 | INFO | POST /mcp/messages/ | 202 | 1.8ms | 111.32.114.164
2026-03-12 11:44:45 | INFO | POST /mcp/messages/ | 202 | 1.9ms | 111.32.114.164
2026-03-12 11:45:41 | INFO | GET /api/logs | 200 | 11.7ms | 111.32.114.164
2026-03-12 11:45:47 | INFO | POST /mcp/messages/ | 202 | 8.7ms | 111.32.114.164
2026-03-12 11:45:55 | INFO | POST /mcp/messages/ | 202 | 5.2ms | 111.32.114.164
2026-03-12 11:46:07 | INFO | POST /mcp/messages/ | 202 | 5.6ms | 111.32.114.164
2026-03-12 11:46:20 | INFO | POST /mcp/messages/ | 202 | 5.8ms | 111.32.114.164
2026-03-12 11:46:57 | INFO | POST /mcp/messages/ | 202 | 8.0ms | 111.32.114.164
2026-03-12 11:47:07 | INFO | POST /mcp/messages/ | 202 | 5.4ms | 111.32.114.164
2026-03-12 11:47:38 | INFO | POST /mcp/messages/ | 202 | 6.5ms | 111.32.114.164
2026-03-12 11:47:43 | INFO | POST /mcp/messages/ | 202 | 5.9ms | 111.32.114.164
2026-03-12 11:47:55 | INFO | POST /mcp/messages/ | 202 | 4.6ms | 111.32.114.164
2026-03-12 11:49:13 | INFO | POST /mcp/messages/ | 202 | 5.5ms | 111.32.114.164
2026-03-12 11:49:20 | INFO | POST /mcp/messages/ | 202 | 5.7ms | 111.32.114.164
2026-03-12 11:49:32 | INFO | POST /mcp/messages/ | 202 | 4.5ms | 111.32.114.164
2026-03-12 11:49:43 | INFO | POST /mcp/messages/ | 202 | 7.4ms | 111.32.114.164
2026-03-12 11:50:04 | INFO | POST /mcp/messages/ | 202 | 5.6ms | 111.32.114.164
2026-03-12 11:50:07 | INFO | POST /mcp/messages/ | 202 | 4.0ms | 111.32.114.164
2026-03-12 11:50:13 | INFO | GET /mcp/sse | 200 | 19.4ms | 111.32.114.164
2026-03-12 11:50:53 | INFO | POST /mcp/messages/ | 202 | 11.2ms | 111.32.114.164
2026-03-12 11:50:53 | INFO | POST /mcp/messages/ | 202 | 10.6ms | 111.32.114.164
2026-03-12 11:50:53 | INFO | POST /mcp/messages/ | 202 | 12.3ms | 111.32.114.164
2026-03-12 11:51:06 | INFO | POST /mcp/messages/ | 202 | 5.2ms | 111.32.114.164
2026-03-12 11:51:17 | INFO | POST /mcp/messages/ | 202 | 4.0ms | 111.32.114.164
2026-03-12 11:51:29 | INFO | POST /mcp/messages/ | 202 | 5.9ms | 111.32.114.164
2026-03-12 11:51:41 | INFO | POST /mcp/messages/ | 202 | 6.7ms | 111.32.114.164
2026-03-12 11:51:53 | INFO | POST /mcp/messages/ | 202 | 5.9ms | 111.32.114.164
2026-03-12 11:52:05 | INFO | POST /mcp/messages/ | 202 | 4.2ms | 111.32.114.164
2026-03-12 11:52:17 | INFO | POST /mcp/messages/ | 202 | 5.2ms | 111.32.114.164
2026-03-12 11:52:29 | INFO | POST /mcp/messages/ | 202 | 4.2ms | 111.32.114.164
2026-03-12 11:52:41 | INFO | POST /mcp/messages/ | 202 | 3.6ms | 111.32.114.164
2026-03-12 12:03:53 | INFO | GET /mcp/sse | 200 | 21.4ms | 111.32.114.164
2026-03-12 12:03:53 | INFO | POST /mcp/messages/ | 202 | 49.5ms | 111.32.114.164
2026-03-12 12:03:54 | INFO | POST /mcp/messages/ | 202 | 3.2ms | 111.32.114.164
2026-03-12 12:03:54 | INFO | POST /mcp/messages/ | 202 | 2.9ms | 111.32.114.164
2026-03-12 12:04:40 | INFO | POST /mcp/messages/ | 202 | 7.6ms | 111.32.114.164
2026-03-12 12:04:44 | INFO | POST /mcp/messages/ | 202 | 4.2ms | 111.32.114.164
2026-03-12 12:04:58 | INFO | POST /mcp/messages/ | 202 | 5.0ms | 111.32.114.164
2026-03-12 12:05:06 | INFO | POST /mcp/messages/ | 202 | 6.2ms | 111.32.114.164
2026-03-12 12:05:18 | INFO | POST /mcp/messages/ | 202 | 3.3ms | 111.32.114.164
2026-03-12 12:05:51 | INFO | POST /mcp/messages/ | 202 | 5.8ms | 111.32.114.164
2026-03-12 12:05:54 | INFO | POST /mcp/messages/ | 202 | 2.3ms | 111.32.114.164
2026-03-12 12:06:06 | INFO | POST /mcp/messages/ | 202 | 5.4ms | 111.32.114.164
2026-03-12 12:06:18 | INFO | POST /mcp/messages/ | 202 | 4.2ms | 111.32.114.164
2026-03-12 12:08:43 | INFO | POST /mcp/messages/ | 202 | 11.1ms | 111.32.114.164
2026-03-12 12:08:52 | INFO | GET /mcp/sse | 200 | 19.5ms | 111.32.114.164
2026-03-12 12:08:52 | INFO | POST /mcp/messages/ | 202 | 2.4ms | 111.32.114.164
2026-03-12 12:08:52 | INFO | POST /mcp/messages/ | 202 | 3.0ms | 111.32.114.164
2026-03-12 12:08:53 | INFO | POST /mcp/messages/ | 202 | 3.1ms | 111.32.114.164
2026-03-12 12:09:05 | INFO | POST /mcp/messages/ | 202 | 3.6ms | 111.32.114.164
2026-03-12 12:09:19 | INFO | POST /mcp/messages/ | 202 | 2.3ms | 111.32.114.164
2026-03-12 12:09:29 | INFO | POST /mcp/messages/ | 202 | 8.7ms | 111.32.114.164
2026-03-12 12:09:41 | INFO | POST /mcp/messages/ | 202 | 3.4ms | 111.32.114.164
2026-03-12 12:09:53 | INFO | POST /mcp/messages/ | 202 | 3.8ms | 111.32.114.164
2026-03-12 12:10:06 | INFO | POST /mcp/messages/ | 202 | 4.1ms | 111.32.114.164
2026-03-12 12:10:30 | INFO | GET /api/logs | 200 | 5.0ms | 111.32.114.164
2026-03-12 12:49:34 | INFO | GET /mcp/sse | 200 | 32.0ms | 111.32.114.164
2026-03-12 12:49:35 | INFO | POST /mcp/messages/ | 202 | 5.0ms | 111.32.114.164
2026-03-12 12:49:35 | INFO | POST /mcp/messages/ | 202 | 11.9ms | 111.32.114.164
2026-03-12 12:49:35 | INFO | POST /mcp/messages/ | 202 | 12.4ms | 111.32.114.164
2026-03-12 12:49:47 | INFO | POST /mcp/messages/ | 202 | 4.2ms | 111.32.114.164
2026-03-12 12:50:18 | INFO | POST /mcp/messages/ | 202 | 5.0ms | 111.32.114.164
2026-03-12 12:50:23 | INFO | POST /mcp/messages/ | 202 | 2.8ms | 111.32.114.164
2026-03-12 12:50:35 | INFO | POST /mcp/messages/ | 202 | 4.3ms | 111.32.114.164
2026-03-12 12:50:47 | INFO | POST /mcp/messages/ | 202 | 8.6ms | 111.32.114.164
2026-03-12 12:51:00 | INFO | POST /mcp/messages/ | 202 | 3.8ms | 111.32.114.164
2026-03-12 12:51:14 | INFO | POST /mcp/messages/ | 202 | 2.9ms | 111.32.114.164
2026-03-12 12:51:23 | INFO | POST /mcp/messages/ | 202 | 5.0ms | 111.32.114.164
2026-03-12 12:54:38 | INFO | GET / | 307 | 2.7ms | 43.135.185.59
2026-03-12 12:54:39 | INFO | GET /login | 200 | 3.7ms | 43.135.185.59
2026-03-12 13:06:34 | INFO | POST /mcp/messages/ | 202 | 11.0ms | 111.32.114.164
2026-03-12 13:06:35 | INFO | POST /mcp/messages/ | 202 | 2.7ms | 111.32.114.164
2026-03-12 13:06:40 | INFO | GET /mcp/sse | 200 | 16.0ms | 111.32.114.164
2026-03-12 13:06:41 | INFO | POST /mcp/messages/ | 202 | 3.7ms | 111.32.114.164
2026-03-12 13:15:37 | INFO | GET /mcp/sse | 200 | 16.1ms | 111.32.114.164
2026-03-12 13:15:39 | INFO | POST /mcp/messages/ | 202 | 3.6ms | 111.32.114.164
2026-03-12 13:15:39 | INFO | POST /mcp/messages/ | 202 | 3.3ms | 111.32.114.164
2026-03-12 13:15:39 | INFO | POST /mcp/messages/ | 202 | 2.9ms | 111.32.114.164
2026-03-12 13:15:51 | INFO | POST /mcp/messages/ | 202 | 5.2ms | 111.32.114.164
2026-03-12 13:16:03 | INFO | POST /mcp/messages/ | 202 | 2.4ms | 111.32.114.164
2026-03-12 13:16:15 | INFO | POST /mcp/messages/ | 202 | 4.3ms | 111.32.114.164
2026-03-12 13:16:27 | INFO | POST /mcp/messages/ | 202 | 3.0ms | 111.32.114.164
2026-03-12 13:16:39 | INFO | POST /mcp/messages/ | 202 | 3.1ms | 111.32.114.164
2026-03-12 13:16:51 | INFO | POST /mcp/messages/ | 202 | 5.7ms | 111.32.114.164
2026-03-12 13:17:03 | INFO | POST /mcp/messages/ | 202 | 3.5ms | 111.32.114.164
2026-03-12 13:17:15 | INFO | POST /mcp/messages/ | 202 | 4.0ms | 111.32.114.164
2026-03-12 13:17:27 | INFO | POST /mcp/messages/ | 202 | 3.2ms | 111.32.114.164
2026-03-12 13:17:39 | INFO | POST /mcp/messages/ | 202 | 3.4ms | 111.32.114.164
2026-03-12 13:17:52 | INFO | POST /mcp/messages/ | 202 | 7.0ms | 111.32.114.164
2026-03-12 13:18:03 | INFO | POST /mcp/messages/ | 202 | 3.1ms | 111.32.114.164
2026-03-12 13:18:15 | INFO | POST /mcp/messages/ | 202 | 3.1ms | 111.32.114.164
2026-03-12 13:18:32 | INFO | POST /mcp/messages/ | 202 | 2.7ms | 111.32.114.164
2026-03-12 13:20:44 | INFO | POST /mcp/messages/ | 202 | 11.6ms | 111.32.114.164
2026-03-12 13:38:34 | INFO | GET /mcp/sse | 200 | 22.0ms | 111.32.114.164
2026-03-12 13:38:34 | INFO | POST /mcp/messages/ | 202 | 4.0ms | 111.32.114.164
2026-03-12 13:39:09 | INFO | POST /mcp/messages/ | 202 | 16.7ms | 111.32.114.164
2026-03-12 13:39:11 | INFO | POST /mcp/messages/ | 202 | 3.8ms | 111.32.114.164
2026-03-12 13:39:22 | INFO | POST /mcp/messages/ | 202 | 5.8ms | 111.32.114.164
2026-03-12 13:39:34 | INFO | POST /mcp/messages/ | 202 | 3.8ms | 111.32.114.164
2026-03-12 13:39:40 | INFO | GET /mcp/sse | 200 | 15.8ms | 111.32.114.164
2026-03-12 13:39:40 | INFO | POST /mcp/messages/ | 202 | 3.3ms | 111.32.114.164
2026-03-12 13:39:40 | INFO | POST /mcp/messages/ | 202 | 2.6ms | 111.32.114.164
2026-03-12 13:39:41 | INFO | POST /mcp/messages/ | 202 | 2.6ms | 111.32.114.164
2026-03-12 13:39:53 | INFO | POST /mcp/messages/ | 202 | 3.8ms | 111.32.114.164
2026-03-12 13:40:04 | INFO | POST /mcp/messages/ | 202 | 4.4ms | 111.32.114.164
2026-03-12 13:40:17 | INFO | POST /mcp/messages/ | 202 | 4.3ms | 111.32.114.164
2026-03-12 13:40:28 | INFO | POST /mcp/messages/ | 202 | 4.1ms | 111.32.114.164
2026-03-12 13:40:40 | INFO | POST /mcp/messages/ | 202 | 4.2ms | 111.32.114.164
2026-03-12 13:40:52 | INFO | POST /mcp/messages/ | 202 | 5.6ms | 111.32.114.164
2026-03-12 13:41:04 | INFO | POST /mcp/messages/ | 202 | 2.8ms | 111.32.114.164
2026-03-12 13:41:17 | INFO | POST /mcp/messages/ | 202 | 3.9ms | 111.32.114.164
2026-03-12 13:41:28 | INFO | POST /mcp/messages/ | 202 | 2.8ms | 111.32.114.164
2026-03-12 13:41:40 | INFO | POST /mcp/messages/ | 202 | 4.6ms | 111.32.114.164
2026-03-12 13:41:52 | INFO | POST /mcp/messages/ | 202 | 5.2ms | 111.32.114.164
2026-03-12 13:42:05 | INFO | POST /mcp/messages/ | 202 | 4.7ms | 111.32.114.164
2026-03-12 13:42:16 | INFO | POST /mcp/messages/ | 202 | 3.4ms | 111.32.114.164
2026-03-12 13:42:28 | INFO | POST /mcp/messages/ | 202 | 4.1ms | 111.32.114.164
2026-03-12 13:42:40 | INFO | POST /mcp/messages/ | 202 | 5.0ms | 111.32.114.164
2026-03-12 13:42:54 | INFO | POST /mcp/messages/ | 202 | 3.7ms | 111.32.114.164
2026-03-12 13:42:58 | INFO | GET /mcp/sse | 200 | 17.9ms | 111.32.114.164
2026-03-12 13:43:00 | INFO | POST /mcp/messages/ | 202 | 4.1ms | 111.32.114.164
2026-03-12 13:43:01 | INFO | POST /mcp/messages/ | 202 | 2.5ms | 111.32.114.164
2026-03-12 13:43:01 | INFO | POST /mcp/messages/ | 202 | 2.9ms | 111.32.114.164
2026-03-12 13:43:47 | INFO | POST /mcp/messages/ | 202 | 5.8ms | 111.32.114.164
2026-03-12 13:43:53 | INFO | GET /mcp/sse | 200 | 14.9ms | 111.32.114.164
2026-03-12 13:43:54 | INFO | POST /mcp/messages/ | 202 | 3.7ms | 111.32.114.164
2026-03-12 13:43:54 | INFO | POST /mcp/messages/ | 202 | 2.8ms | 111.32.114.164
2026-03-12 13:43:54 | INFO | POST /mcp/messages/ | 202 | 3.3ms | 111.32.114.164
2026-03-12 13:44:06 | INFO | POST /mcp/messages/ | 202 | 4.3ms | 111.32.114.164
2026-03-12 13:44:19 | INFO | POST /mcp/messages/ | 202 | 3.7ms | 111.32.114.164
2026-03-12 13:45:07 | INFO | POST /mcp/messages/ | 202 | 5.0ms | 111.32.114.164
2026-03-12 13:45:07 | INFO | POST /mcp/messages/ | 202 | 2.7ms | 111.32.114.164
2026-03-12 13:45:18 | INFO | POST /mcp/messages/ | 202 | 6.3ms | 111.32.114.164
2026-03-12 13:45:30 | INFO | POST /mcp/messages/ | 202 | 3.7ms | 111.32.114.164
2026-03-12 13:46:17 | INFO | POST /mcp/messages/ | 202 | 6.9ms | 111.32.114.164
2026-03-12 13:46:18 | INFO | POST /mcp/messages/ | 202 | 2.9ms | 111.32.114.164
2026-03-12 13:46:22 | INFO | GET /mcp/sse | 200 | 16.0ms | 111.32.114.164
2026-03-12 13:46:24 | INFO | POST /mcp/messages/ | 202 | 2.8ms | 111.32.114.164
2026-03-12 13:46:24 | INFO | POST /mcp/messages/ | 202 | 4.4ms | 111.32.114.164
2026-03-12 13:46:24 | INFO | POST /mcp/messages/ | 202 | 4.0ms | 111.32.114.164
2026-03-12 13:46:37 | INFO | POST /mcp/messages/ | 202 | 4.8ms | 111.32.114.164
2026-03-12 13:48:57 | INFO | POST /mcp/messages/ | 202 | 7.8ms | 111.32.114.164
2026-03-12 13:49:02 | INFO | POST /mcp/messages/ | 202 | 4.6ms | 111.32.114.164
2026-03-12 14:31:39 | INFO | GET /api/logs | 200 | 12.1ms | 111.32.114.164
2026-03-12 14:32:27 | INFO | GET /mcp/sse | 200 | 12.6ms | 111.32.114.164
2026-03-12 14:32:28 | INFO | POST /mcp/messages/ | 202 | 4.9ms | 111.32.114.164
2026-03-12 14:32:29 | INFO | POST /mcp/messages/ | 202 | 2.3ms | 111.32.114.164
2026-03-12 14:32:30 | INFO | POST /mcp/messages/ | 202 | 2.6ms | 111.32.114.164
2026-03-12 14:32:41 | INFO | POST /mcp/messages/ | 202 | 581.5ms | 111.32.114.164
2026-03-12 14:32:53 | INFO | POST /mcp/messages/ | 202 | 2.2ms | 111.32.114.164
2026-03-12 14:33:05 | INFO | POST /mcp/messages/ | 202 | 4.8ms | 111.32.114.164
2026-03-12 14:33:17 | INFO | POST /mcp/messages/ | 202 | 2.2ms | 111.32.114.164
2026-03-12 14:33:29 | INFO | POST /mcp/messages/ | 202 | 4.0ms | 111.32.114.164
2026-03-12 14:33:41 | INFO | POST /mcp/messages/ | 202 | 3.1ms | 111.32.114.164
2026-03-12 14:33:53 | INFO | POST /mcp/messages/ | 202 | 2.0ms | 111.32.114.164
2026-03-12 14:34:05 | INFO | POST /mcp/messages/ | 202 | 3.8ms | 111.32.114.164
2026-03-12 14:34:17 | INFO | POST /mcp/messages/ | 202 | 2.3ms | 111.32.114.164
2026-03-12 14:34:29 | INFO | POST /mcp/messages/ | 202 | 2.6ms | 111.32.114.164
2026-03-12 14:34:41 | INFO | POST /mcp/messages/ | 202 | 3.5ms | 111.32.114.164
2026-03-12 14:35:39 | INFO | POST /mcp/messages/ | 202 | 5.3ms | 111.32.114.164
2026-03-12 14:35:41 | INFO | POST /mcp/messages/ | 202 | 2.9ms | 111.32.114.164
